bamant1,Thamnophilidae
bamapa1,Cisticolidae
bamwoo1,Picidae
banana,Thraupidae
banant1,Thamnophilidae
banant2,Thamnophilidae
banbar1,Lybiidae
banbro1,Eurylaimidae
bancor1,Phalacrocoracidae
bancot1,Cotingidae
bancro1,Corvidae
banfru1,Cotingidae
banhon1,Meliphagidae
banjuf1,Muscicapidae
bankes1,Falconidae
bankin1,Alcedinidae
banlap1,Charadriidae
banmar1,Hirundinidae
banmyn1,Sturnidae
banmyz1,Meliphagidae
banpit2,Pittidae
banpit3,Pittidae
banpit4,Pittidae
banpri1,Cisticolidae
banqua1,Odontophoridae
banscw1,Locustellidae
bansti1,Recurvirostridae
bansun1,Nectariniidae
bansun3,Nectariniidae
banswa,Hirundinidae
bantur1,Musophagidae
banumb1,Cotingidae
banwar2,Sylviidae
banwea1,Ploceidae
banwhi1,Acanthizidae
banwoo2,Picidae
banwre1,Troglodytidae
barant1,Thamnophilidae
barant2,Formicariidae
barbec1,Cotingidae
barbro1,Eurylaimidae
barbul1,Thraupidae
barbut1,Turnicidae
barcud1,Columbidae
bardov2,Columbidae
barfly1,Muscicapidae
barfru1,Cotingidae
bargol,Anatidae
bargoo,Anatidae
barhaw1,Accipitridae
barhob1,Accipitridae
barhob2,Accipitridae
barhon2,Meliphagidae
barlau1,Leiothrichidae
barowl13,Strigidae
barowl1,Strigidae
barowl5,Tytonidae
barown1,Aegothelidae
barown2,Aegothelidae
barown5,Aegothelidae
barpar1,Psittacidae
barpar2,Phasianidae
barpet1,Procellariidae
barpet,Hydrobatidae
barpuf1,Bucconidae
barrai1,Rallidae
barswa1,Hirundinidae
barswa,Hirundinidae
barswi,Apodidae
bartin1,Tinamidae
bartin2,Tinamidae
bartyr1,Tyrannidae
barwaf1,Thraupidae
barwaf2,Thraupidae
barwar1,Sylviidae
barwar2,Acrocephalidae
barwar,Parulidae
basdov1,Columbidae
baseag1,Accipitridae
basowl,Strigidae
baswar1,Locustellidae
batant1,Thamnophilidae
batant2,Thamnophilidae
batant3,Thamnophilidae
batapa2,Cisticolidae
batapa3,Cisticolidae
batapa4,Cisticolidae
batapa5,Cisticolidae
batbar1,Trochilidae
batbel1,Cotingidae
batear1,Furnariidae
batele1,Accipitridae
batfal1,Falconidae
batfru1,Cotingidae
batgod,Scolopacidae
batgua1,Cracidae
bathaw1,Accipitridae
batlar1,Alaudidae
batman1,Pipridae
batnig1,Caprimulgidae
batnig2,Caprimulgidae
batoro1,Icteridae
batpaf1,Monarchidae
batpig1,Columbidae
batsee1,Thraupidae
batsee2,Thraupidae
batsun2,Nectariniidae
batswi1,Apodidae
battre1,Certhiidae
battro1,Trogonidae
batwea1,Ploceidae
batwhi1,Pachycephalidae
baugre1,Pycnonotidae
baugua1,Cracidae
bauoro2,Icteridae
bavcot1,Cotingidae
bawant1,Thamnophilidae
bawbec6,Cotingidae
bawbec7,Cotingidae
bawbul2,Pycnonotidae
bawcow3,Icteridae
bawcow4,Icteridae
baweye1,Platysteiridae
baweye2,Zosteropidae
bawfly1,Platysteiridae
bawfly2,Muscicapidae
bawhae1,Accipitridae
bawhor2,Bucerotidae
bawkin1,Alcedinidae
bawman1,Estrildidae
bawmoc1,Mimidae
bawmon2,Monarchidae
bawmon3,Tyrannidae
bawmon4,Monarchidae
bawnig1,Caprimulgidae
bawnig3,
bawori1,Icteridae
bawowl1,Strigidae
bawpri1,Cisticolidae
bawrai1,Rallidae
bawsee1,Thraupidae
bawswa1,Hirundinidae
bawtan1,Thraupidae
bawtri1,Campephagidae
bawtyr1,Tyrannidae
bawwar1,Cisticolidae
bawwar,Parulidae
bawwea1,Ploceidae
bayant1,Grallariidae
baybro1,Eurylaimidae
baycou1,Cuculidae
bayfly1,Ptilogonatidae
baygro1,Fringillidae
baymac,Psittacidae
baymar1,Icteridae
baytan2,Thraupidae
baytan3,Thraupidae
baywea1,Ploceidae
baywoo1,Picidae
baywre1,Troglodytidae
bbbeat1,Meropidae
bbbeat2,Meropidae
bbbtan1,Thraupidae
bbbtyr1,Tyrannidae
bbcbab1,Pellorneidae
bbcdov1,Columbidae
bbctyr1,Tyrannidae
bbfdov1,Columbidae
bbfdov2,Columbidae
bbfgle1,Furnariidae
bbgsta1,Sturnidae
bbifin1,Thraupidae
bbmtou1,Ramphastidae
bbnthr1,Turdidae
bbopar1,Paradisaeidae
bbrwar1,Acrocephalidae
bbsfin1,Thraupidae
bbspet1,Hydrobatidae
bbsrob1,Muscicapidae
bbttyr1,Tyrannidae
bbttyr2,Tyrannidae
bbwdov1,Columbidae
bbwduc,Anatidae
bbwqua1,Odontophoridae
bbwtyr1,Tyrannidae
bcatan1,
bcbeag1,Accipitridae
bcbeat1,Meropidae
bcbfin1,Passerellidae
bcfdov1,Columbidae
bcfdov2,Columbidae
bcfgle1,Furnariidae
bchpar1,Psittacidae
bcmtan1,Thraupidae
bcmtan2,Thraupidae
bcnher,Ardeidae
bcptan1,Phaenicophilidae
bcptyr1,Tyrannidae
bcrfin,Fringillidae
bcrtai1,Psittacidae
bcrthr1,Muscicapidae
bcslar1,Alaudidae
bcswea1,Passeridae
bctspi1,Furnariidae
bcweye2,Zosteropidae
bcwfin1,Thraupidae
bcwfin2,Thraupidae
bcwpar1,Odontophoridae
bcwspi1,Furnariidae
bcwwar1,Phylloscopidae
beabar1,Lybiidae
beabel1,Cotingidae
beafir1,Estrildidae
beagua1,Cracidae
beahum1,Trochilidae
beajay1,Corvidae
beakin2,Alcedinidae
beamou1,Trochilidae
beanut1,Sittidae
bearee1,Panuridae
bearos1,Fringillidae
beasib1,Leiothrichidae
beasne1,Accipitridae
beasun1,Nectariniidae
beasun3,Nectariniidae
beatac1,Tyrannidae
beathk1,Burhinidae
beatre1,Furnariidae
beawoo1,Picidae
beawoo2,Picidae
becpet1,Procellariidae
becscr1,Acanthizidae
beehum1,Trochilidae
beelar1,Alaudidae
befdov1,Columbidae
begdov1,Columbidae
begdov2,Columbidae
beibab1,Sylviidae
belfly1,Tyrannidae
belgul,Laridae
belkin1,Alcedinidae
belmel1,Meliphagidae
belmin1,Meliphagidae
belspa2,Passerellidae
belvir,Vireonidae
belyel1,Parulidae
benbus1,
benbuw1,Locustellidae
benflo2,Otididae
benthr,Mimidae
benwea1,Ploceidae
benwoo1,Picidae
bepfly1,Monarchidae
berant1,Thamnophilidae
bercan1,Furnariidae
berfli1,Picidae
berhaw1,Accipitridae
berhum,Trochilidae
bernih1,Ardeidae
berpet,Procellariidae
berpip1,Motacillidae
bertea1,Anatidae
bertin1,Tinamidae
bertow1,Passerellidae
bervan1,Vangidae
berwea2,Ploceidae
besbab1,Vireonidae
beslar1,Alaudidae
besowl,Strigidae
besra1,
besrob1,Muscicapidae
bestan1,Thraupidae
beweye1,Zosteropidae
bewpar1,Odontophoridae
bewqua1,Odontophoridae
bewwre,Troglodytidae
bfbwar1,Cettiidae
bffgle,Furnariidae
bfgbir1,Musophagidae
bfgdov1,Columbidae
bfgtyr1,Tyrannidae
bfoboo,Sulidae
bfpgua1,Cracidae
bfppar1,Psittacidae
bfqdov1,Columbidae
bfweye1,Zosteropidae
bfwqua1,Odontophoridae
bhbeat1,Meropidae
bhbeat2,Meropidae
bhcfly1,Monarchidae
bhmfin1,Fringillidae
bhnthr1,Turdidae
bhpfly1,Monarchidae
bhpkin1,Alcedinidae
bhptit1,Remizidae
bhqdov1,Columbidae
bhrtai1,Psittacidae
bhsbab1,Vireonidae
bhsfin1,Thraupidae
bhtfly1,Tyrannidae
bhulau1,Leiothrichidae
bhwdov1,Columbidae
bhweye1,Zosteropidae
biacou1,Cuculidae
biafly1,Monarchidae
biager1,Acanthizidae
biamon1,Monarchidae
biasco1,Strigidae
biawar1,Phylloscopidae
biawhi1,Pachycephalidae
bicant2,Thamnophilidae
bicant3,Grallariidae
bicant4,Thamnophilidae
biccon1,Thraupidae
bicflo1,Dicaeidae
bichaw1,Accipitridae
bichaw4,Accipitridae
bicpen1,Spheniscidae
bicthr,Turdidae
bicwre1,Troglodytidae
bielau1,Leiothrichidae
biipig1,Columbidae
bimlar1,Alaudidae
bimwar1,Acanthizidae
bipkin1,Alcedinidae
bisfan1,Rhipiduridae
bishao1,Strigidae
bisist1,Turdidae
biskin1,Alcedinidae
bismel1,Meliphagidae
bismun1,Estrildidae
bisoo,Mohoidae
bispit1,Pittidae
bisswi1,Apodidae
bisthi1,Locustellidae
biswhi1,Pachycephalidae
biswoo1,Artamidae
biweye1,Zosteropidae
bkbalb,Diomedeidae
bkbbit1,Ardeidae
bkbbrt1,Megapodiidae
bkbbus1,Otididae
bkbcuc,Cuculidae
bkbcus1,Campephagidae
bkbcus2,Campephagidae
bkbful1,Pellorneidae
bkbkin1,Alcedinidae
bkbkit1,Accipitridae
bkbkoe1,Cuculidae
bkbmag1,Corvidae
bkbmyz1,Meliphagidae
bkbowl1,Strigidae
bkbplo,Charadriidae
bkbsht1,Tyrannidae
bkbsne1,Accipitridae
bkbsun1,Nectariniidae
bkbtan1,Thraupidae
bkbtho1,Trochilidae
bkbthr3,Turdidae
bkbthr4,Turdidae
bkbtit1,Paridae
bkbtit2,Paridae
bkbtit3,Aegithalidae
bkbtof1,Tyrannidae
bkbtri1,Campephagidae
bkbtri2,Campephagidae
bkbwar,Parulidae
bkbwoo,Picidae
bkcant1,Thamnophilidae
bkcant2,Thamnophilidae
bkcbab10,Zosteropidae
bkcbab1,Pellorneidae
bkcbab2,Pellorneidae
bkcbab3,Zosteropidae
bkcbar1,Leiothrichidae
bkcbul1,Pycnonotidae
bkcbul2,Pycnonotidae
bkcbul3,Pycnonotidae
bkcbul4,Pycnonotidae
bkcchi,Paridae
bkcdon,Donacobiidae
bkcful1,Pellorneidae
bkcgna,Polioptilidae
bkchum,Trochilidae
bkclau1,Leiothrichidae
bkclau2,Leiothrichidae
bkcmon1,Tyrannidae
bkcmot1,Thraupidae
bkcori,Icteridae
bkcpet2,Procellariidae
bkcpet,Procellariidae
bkcpip1,Cotingidae
bkcruw1,Cisticolidae
bkcsco1,Strigidae
bkcspa1,Passerellidae
bkcspa2,Passerellidae
bkcspa,Passerellidae
bkcsta1,Sturnidae
bkctch1,Malaconotidae
bkctit1,Tyrannidae
bkcvir1,Vireonidae
bkcwea1,Ploceidae
bkcwhe1,Zosteropidae
bkcwhi1,Pachycephalidae
bkdhor1,Bucerotidae
bkdhor2,Bucerotidae
bkefai1,Trochilidae
bkegrt1,Turdidae
bkehem1,Thraupidae
bkehem2,Thraupidae
bkehem3,Thraupidae
bkewhe1,Muscicapidae
bkewhe2,Muscicapidae
bkfalb,Diomedeidae
bkfant2,Formicariidae
bkfbab1,Leiothrichidae
bkfbrf1,Passerellidae
bkfbun1,Emberizidae
bkfbun2,Emberizidae
bkfcus1,Campephagidae
bkffir1,Estrildidae
bkffri1,Meliphagidae
bkffri2,Meliphagidae
bkfgra,Thraupidae
bkfibi1,Threskiornithidae
bkfibi2,Threskiornithidae
bkfruw1,Cisticolidae
bkhbat1,Platysteiridae
bkhbat2,Platysteiridae
bkhber1,Cotingidae
bkhcan2,Fringillidae
bkhcus1,Campephagidae
bkhgre1,Fringillidae
bkhgro,Cardinalidae
bkhgul,Laridae
bkhpar1,Sylviidae
bkhpar,Psittacidae
bkhpit1,Pittidae
bkhtan1,Thraupidae
bkhtan2,Thraupidae
bklbab1,Leiothrichidae
bklkit,Laridae
bkmtou1,Ramphastidae
bknfrd1,Columbidae
bknsti,Recurvirostridae
bknwea1,Ploceidae
bknwea2,Ploceidae
bkpwar,Parulidae
bkrfin,Fringillidae
bkrfla1,Picidae
bkrfla2,Picidae
bkrwax,Estrildidae
bkrwhe1,Zosteropidae
bksbrf1,Passerellidae
bkskit1,Accipitridae
bkspet,Hydrobatidae
bksscb1,Timaliidae
bktflo1,Thraupidae
bktgna,Polioptilidae
bktgod,Scolopacidae
bktgul,Laridae
bkther1,Trochilidae
bktpri2,Cisticolidae
bktshr1,Monarchidae
bktshr2,Monarchidae
bktspa,Passerellidae
bkttre1,Climacteridae
bkttro2,Trogonidae
bkttro4,Trogonidae
bkttro5,Trogonidae
bkttro6,Trogonidae
bkttro7,Trogonidae
bkvori,Icteridae
bkvshe,Procellariidae
bkwcus1,Campephagidae
bkwpet,Procellariidae
bkwsta1,Sturnidae
bkwsti,Recurvirostridae
bkwvir,Vireonidae
blaant1,Thamnophilidae
blaant2,Thamnophilidae
blaant4,Thamnophilidae
blaant5,Thamnophilidae
blabab2,Leiothrichidae
blabaz1,Accipitridae
blaber1,Melanocharitidae
blabis1,Ploceidae
blabit1,Ardeidae
blabul1,Pycnonotidae
blabus1,Thamnophilidae
blabus3,Otididae
blabut1,Artamidae
blacar1,Falconidae
blacat1,Mimidae
blacin1,Furnariidae
blackc1,Sylviidae
blacks1,Muscicapidae
blacou1,Cuculidae
blacra1,Rallidae
blacuc1,Cuculidae
blacur1,Cracidae
blacur2,Cracticidae
blacus1,Campephagidae
bladro1,Dicruridae
blaeag1,Accipitridae
blafal1,Falconidae
blafan1,Rhipiduridae
blagos1,Accipitridae
blagra1,Maluridae
blagro1,Phasianidae
blagua1,Cracidae
blagui1,Numididae
blahar1,Accipitridae
blaher1,Ardeidae
blahon1,Meliphagidae
blahor1,Bucerotidae
blaill1,Pellorneidae
blainc1,Trochilidae
blakit1,Accipitridae
blalar1,Alaudidae
blalar2,Alaudidae
blalar4,Alaudidae
blalau1,Timaliidae
blalor1,Psittacidae
blaman1,Pipridae
blamet1,Trochilidae
blamon1,Monarchidae
blamun1,Estrildidae
blamyz1,Meliphagidae
blanig1,Caprimulgidae
blanun1,Bucconidae
blaori1,Oriolidae
blaoro1,Icteridae
blaoys1,Haematopodidae
blapar1,Psittacidae
blapar2,Phasianidae
blapew1,Tyrannidae
blapit1,Pachycephalidae
blaplo1,Charadriidae
blarai1,Rallidae
blared1,Muscicapidae
blarob1,Turdidae
blaros1,Fringillidae
blasha1,Muscicapidae
blasic1,Paradisaeidae
blasis1,Fringillidae
blasno1,Passeridae
blasol1,Turdidae
blaspi1,Apodidae
blasti1,Recurvirostridae
blasto1,Ciconiidae
blatap1,Rhinocryptidae
blatap2,Rhinocryptidae
blatin1,Tinamidae
blawhe1,Muscicapidae
blawoo1,Picidae
blbant1,Thamnophilidae
blbant2,Thamnophilidae
blbbab1,Pellorneidae
blbbar1,Lybiidae
blbbar2,Megalaimidae
blbbar3,Lybiidae
blbbar4,Lybiidae
blbbar5,Megalaimidae
blbboa1,Machaerirhynchidae
blbbut1,Cracticidae
blbbut2,Turnicidae
blbcap1,Phasianidae
blbcon1,Thraupidae
blbcra1,Rallidae
blbcuc1,Cuculidae
blbduc1,Anatidae
blbeat1,Meropidae
blbfai1,Maluridae
blbfir1,Estrildidae
blbflo3,Dicaeidae
blbflo4,Dicaeidae
blbflo5,Dicaeidae
blbflo6,Dicaeidae
blbfly1,Tyrannidae
blbfly2,Muscicapidae
blbfor1,Muscicapidae
blbgna1,Conopophagidae
blbgra1,Thraupidae
blbgro2,Cardinalidae
blbgul1,Laridae
blbhil1,Trochilidae
blbhon1,Meliphagidae
blbhum1,Trochilidae
blbkin1,Alcedinidae
blbkin3,Alcedinidae
blbkin4,Alcedinidae
blbmal1,Cuculidae
blbman1,Pipridae
blbmon1,Monarchidae
blbmon2,Monarchidae
blbmun1,Estrildidae
blbmyz1,Meliphagidae
blbori1,Icteridae
blbpar1,Psittacidae
blbpar2,Sylviidae
blbpar3,Sylviidae
blbpar4,Psittacidae
blbpep1,Vireonidae
blbpit1,Pittidae
blbpuf1,Bucconidae
blbpuf2,Malaconotidae
blbpuf3,Trochilidae
blbqua1,Phasianidae
blbrol1,Coraciidae
blbsan1,Pteroclididae
blbscy1,Furnariidae
blbsee1,Estrildidae
blbsee2,Thraupidae
blbsee3,Cardinalidae
blbsib1,Leiothrichidae
blbsic1,Paradisaeidae
blbtan1,Thraupidae
blbtan2,Thraupidae
blbtan3,Thraupidae
blbter1,Laridae
blbtho1,Trochilidae
blbthr1,Turdidae
blbthr2,Turdidae
blbtou1,Ramphastidae
blbtre1,Furnariidae
blbtur1,Musophagidae
blbwea1,Ploceidae
blbwoo1,Furnariidae
blbwoo2,Phoeniculidae
blbwoo3,Picidae
blbwre1,Troglodytidae
blcant1,Conopophagidae
blcant2,Thamnophilidae
blcant3,Thamnophilidae
blcapa1,Cisticolidae
blcapa2,Cisticolidae
blcbab2,Timaliidae
blcbar1,Lybiidae
blcbec1,Cotingidae
blcbul1,Pycnonotidae
blcbul2,Pycnonotidae
blcchl1,Fringillidae
blccoq1,Trochilidae
blccor1,Estrildidae
blccra1,Gruidae
blcfin1,Thraupidae
blcfly1,Tyrannidae
blcfly2,Monarchidae
blcfru1,Cotingidae
blcgna1,Conopophagidae
blchaw1,Accipitridae
blchem1,Thraupidae
blchon1,Meliphagidae
blchon2,Meliphagidae
blchor1,Bucerotidae
blchum1,Trochilidae
blchum2,Trochilidae
blcjay1,Corvidae
blcjay2,Corvidae
blckin1,Alcedinidae
blckin2,Alcedinidae
blclor1,Psittacidae
blclor2,Psittacidae
blclov1,Psittacidae
blclov2,Psittacidae
blcman1,Pipridae
blcmon1,Monarchidae
blcpar1,Psittacidae
blcpar2,Psittacidae
blcpar3,Psittacidae
blcpit1,Pittidae
blcpri1,Cisticolidae
blcpuf1,Trochilidae
blcrob1,
blcsal1,Thraupidae
blcsis1,Fringillidae
blcsis2,Fringillidae
blcspa1,Passerellidae
blcspe1,Zosteropidae
blcswa1,Hirundinidae
blcswa2,Hirundinidae
blctan1,Thraupidae
blctan2,Thraupidae
blctin1,Tinamidae
blctit1,Cotingidae
blctit4,Paridae
blctro1,Trogonidae
blctyr1,Tyrannidae
blctyr2,Tyrannidae
blcwar1,Parulidae
blcwar2,Parulidae
blcwax1,Estrildidae
blcwax2,Estrildidae
blcwoo1,Picidae
blcwoo3,Picidae
blcwoo4,Picidae
blcwoo5,Picidae
blcyuh1,Zosteropidae
blecoc1,Psittacidae
blecuc1,Cuculidae
blekin1,Alcedinidae
blelor1,Psittacidae
blemin1,Meliphagidae
blephe1,Phasianidae
blesee1,Fringillidae
blfant1,Formicariidae
blfant2,Thamnophilidae
blfapa1,Cisticolidae
blfbul1,Pycnonotidae
blfbus1,Malaconotidae
blfcan1,Fringillidae
blfcor1,Phalacrocoracidae
blfcot1,Cotingidae
blfcou1,Cuculidae
blfdac1,Thraupidae
blfdot1,Charadriidae
blfflo1,Dicaeidae
blffly1,Muscicapidae
blfgro1,Cardinalidae
blfhaw1,Accipitridae
blfhon1,Meliphagidae
blfjac1,Galbulidae
blflan1,Trochilidae
blflau1,Leiothrichidae
blflor1,Psittaculidae
blfmal1,Cuculidae
blfmon1,Monarchidae
blfmun1,Estrildidae
blfnun1,Bucconidae
blfowl1,Strigidae
blfpar2,Psittacidae
blfpar3,Estrildidae
blfpit1,Pittidae
blfred1,Muscicapidae
blfrob1,Muscicapidae
blfsan1,Pteroclididae
blfshe1,Chionidae
blfsol1,Turdidae
blfspo1,Threskiornithidae
blftan1,Thraupidae
blfter1,Laridae
blftyr1,Tyrannidae
blfwar1,Cettiidae
blfwax1,Estrildidae
blfwoo1,Artamidae
blgant2,Thamnophilidae
blgbar1,Capitonidae
blgdov1,Columbidae
blgtan1,Thraupidae
blhant1,Formicariidae
blhant2,Thamnophilidae
blhant3,Thamnophilidae
blhant4,Thamnophilidae
blhapa1,Cisticolidae
blhbul1,Aphididae
blhbun1,Emberizidae
blhbuz1,Accipitridae
blhcou1,Cuculidae
blhcou2,Cuculidae
blhduc1,Anatidae
blheag1,Accipitridae
blhfan1,Rhipiduridae
blhgon1,Malaconotidae
blhhem1,Thraupidae
blhher1,Ardeidae
blhhon1,Meliphagidae
blhhum1,Trochilidae
blhibi1,Threskiornithidae
blhjay1,Corvidae
blhlap1,Charadriidae
blhlau1,Leiothrichidae
blhmyz1,Meliphagidae
blhori1,Oriolidae
blhpar1,Psittacidae
blhpar3,Psittacidae
blhpar4,Psittacidae
blhpit1,Pittidae
blhsal1,Thraupidae
blhsap1,Trochilidae
blhsib1,Leiothrichidae
blhsis1,Fringillidae
blhspi1,Furnariidae
blhsun1,Trochilidae
blhthr1,Turdidae
blhtro1,Trogonidae
blhwax1,Estrildidae
blhwea1,Ploceidae
blhwhi1,Pachycephalidae
blhwoo1,Picidae
blkcus1,Campephagidae
blkflo1,Thraupidae
blkfra,Phasianidae
blkgui,Alcidae
blkjac1,Trochilidae
blkmag1,Corvidae
blkmag2,Corvidae
blkmam,Fringillidae
blknod,Laridae
blkoys,Haematopodidae
blkpho,Tyrannidae
blkrai,Rallidae
blksaw1,Hirundinidae
blksco1,Anatidae
blksco2,Anatidae
blksit1,Neosittidae
blkski,Laridae
blksun1,Nectariniidae
blkswa,Anatidae
blkswi,Apodidae
blkter,Laridae
blktur,Scolopacidae
blkvul,Cathartidae
bllcis1,Cisticolidae
blldac1,Thraupidae
bllpar1,Psittacidae
bllser1,Cariamidae
blltit1,Paridae
blmfin1,Thraupidae
blmgos1,
blmlea1,Chloropseidae
blmtho1,Trochilidae
blmvir1,Vireonidae
blnara1,Ramphastidae
blnchl1,Fringillidae
blncis1,Cisticolidae
blncra1,Gruidae
blnere1,Cisticolidae
blnmon1,Monarchidae
blnmou1,Coliidae
blnori1,Oriolidae
blnpar1,Psittacidae
blnpit1,Pittidae
blnsto1,Ciconiidae
blnswa2,Anatidae
blnswi1,Apodidae
blntan1,Thraupidae
blnter1,Laridae
blnwoo1,Picidae
blophe1,Phasianidae
blpfly1,Monarchidae
blpyel1,Parulidae
blrman1,Pipridae
blrpar1,Psittacidae
blrpit1,Pittidae
blrwar1,Acrocephalidae
blsant1,Thamnophilidae
blsbar1,Capitonidae
blsbil1,Phoeniculidae
blsflo1,Dicaeidae
blslor1,Psittacidae
blspuf1,Bucconidae
blsrob1,Muscicapidae
blsrob2,Petroicidae
blsspa1,Passerellidae
blswoo1,Furnariidae
bltacc1,Prunellidae
bltant1,Thamnophilidae
bltant2,Thamnophilidae
bltant3,Thamnophilidae
bltapa1,Cisticolidae
bltbab1,Timaliidae
bltbar1,Lybiidae
bltbar2,Megalaimidae
bltbob1,Odontophoridae
bltbri1,Trochilidae
bltcan1,Fringillidae
bltcot1,Cotingidae
bltcou1,Cuculidae
bltcra1,Rallidae
bltcuc1,Cuculidae
blteme1,Trochilidae
bltfal1,Falconidae
bltfan1,Rhipiduridae
bltfin1,Estrildidae
bltfly1,Tyrannidae
bltgol1,Trochilidae
bltgro1,Cardinalidae
bltgro2,Thraupidae
blthon1,Meliphagidae
blthum1,Trochilidae
bltjay1,Corvidae
bltlau1,Leiothrichidae
bltlea1,Furnariidae
bltmac1,Psittacidae
bltmal1,Ploceidae
bltman1,Trochilidae
bltmon1,Monarchidae
bltmon2,Monarchidae
bltmot1,Momotidae
bltmun1,Estrildidae
bltori1,Oriolidae
bltpar1,Sylviidae
bltpar2,Psittacidae
bltpuf1,Trochilidae
bltrob1,Petroicidae
bltrol1,Coraciidae
bltsal1,Thraupidae
bltspi1,Furnariidae
bltsta1,Trochilidae
bltsta2,Trochilidae
bltsun1,Nectariniidae
bltthi1,Furnariidae
blttit1,Cotingidae
blttit2,Aegithalidae
blttra1,Trochilidae
blttro1,Trogonidae
bltwax1,Estrildidae
bltwhi1,Pachycephalidae
bltwre1,Troglodytidae
blubun,Cardinalidae
blubus1,Otididae
blucha2,Fringillidae
blucha3,Fringillidae
blucot1,Cotingidae
blucou1,Cuculidae
blucra2,Gruidae
blucus1,Campephagidae
bludac1,Thraupidae
bluduc1,Anatidae
bluebo1,Psittacidae
bluebo4,Psittacidae
blueth,Muscicapidae
blufan1,Rhipiduridae
blufin1,Thraupidae
bluflo1,Thraupidae
blugrb1,Cardinalidae
blujay,Corvidae
blujeb1,Psophodidae
blujeb2,Psophodidae
blulor1,Psittacidae
blumoc,Mimidae
blunut1,Sittidae
blupet1,Procellariidae
blupit1,Pittidae
bluqua1,Phasianidae
blusee1,Cardinalidae
blusee4,Cardinalidae
bluswa1,Hirundinidae
blutit,Paridae
bluvan2,Vangidae
bluvan3,Vangidae
blwbis1,Ploceidae
blwbul1,Aphididae
blwkoo1,Alcedinidae
blwlap1,Charadriidae
blwlau1,Leiothrichidae
blwlea1,Chloropseidae
blwlor1,Psittacidae
blwlov1,Psittacidae
blwmin1,Leiothrichidae
blwmon1,Monarchidae
blwori1,Oriolidae
blwpar1,Psittacidae
blwpar2,Psittacidae
blwpar3,Psittacidae
blwpit1,Pittidae
blwpra1,Glareolidae
blwsal1,Thraupidae
blwsno1,Passeridae
blwtan1,Thraupidae
blwthr1,Muscicapidae
blwwar1,Acrocephalidae
blyhae1,Accipitridae
blyhor1,Bucerotidae
blykin1,Alcedinidae
blylew1,Phylloscopidae
blypaf2,Monarchidae
blypaf3,Monarchidae
blypip1,Motacillidae
blyros1,Fringillidae
blyswi1,Apodidae
blytra1,Phasianidae
bnbcht2,Tyrannidae
bnbkin1,Alcedinidae
bnbpyt1,Tyrannidae
bncbab1,Pellorneidae
bncbrt1,Megapodiidae
bncfly,Tyrannidae
bnchor1,Bucerotidae
bncjuf1,Muscicapidae
bncrai1,Rallidae
bncscb1,Timaliidae
bncwoo2,Picidae
bncwoo3,Picidae
bnhcow,Icteridae
bnhgul1,Laridae
bnhnut2,Sittidae
bnhnut,Sittidae
bnnpar2,Psittacidae
bnrcot1,Cotingidae
bnsfly1,Muscicapidae
bnttre1,Certhiidae
bnttre2,Certhiidae
bnweye1,Platysteiridae
bnwkin1,Alcedinidae
bnwpar1,Sylviidae
bnwpar2,Sylviidae
bobeat1,Meropidae
bobfly1,Tyrannidae
bobfly2,Muscicapidae
bobher1,Ardeidae
boboli,Icteridae
bocaka11,Muscicapidae
boclon2,Motacillidae
bocsun2,Nectariniidae
bocwea1,Ploceidae
boefly1,
bogcuc1,Cuculidae
bograi1,Rallidae
bohwax,Bombycillidae
bohwhi1,Pachycephalidae
boisha1,Phalacrocoracidae
bokmak1,Malaconotidae
bolbla1,Icteridae
bolear1,Furnariidae
bolpig1,Columbidae
bolrec1,Furnariidae
bolsla1,Thamnophilidae
bolspi1,Furnariidae
boltap1,Rhinocryptidae
boltyr1,Tyrannidae
boneag2,Accipitridae
bongro1,Fringillidae
bongul,Laridae
bonhon1,Zosteropidae
bonnig1,Caprimulgidae
bonpar1,Psittacidae
bonpet,Procellariidae
bonpig1,Columbidae
bonthr2,Turdidae
booeag1,Accipitridae
boorat1,Trochilidae
boorat2,Trochilidae
boowar1,Acrocephalidae
bopphe1,Phasianidae
boptyr1,Tyrannidae
borbar1,Megalaimidae
borbri1,Pityriaseidae
borchi2,Paridae
borcis1,Cisticolidae
borgrm1,Corvidae
borlea1,Chloropseidae
borowl,Strigidae
borspi1,Nectariniidae
borstu1,Cettiidae
bortre1,Corvidae
borwhi1,Pachycephalidae
borwht1,Muscicapidae
bostib1,Timaliidae
botgra,Icteridae
botlar1,Alaudidae
botspa,Passerellidae
botwea1,Ploceidae
boubat1,Platysteiridae
boucha1,Muscicapidae
boucro1,Corvidae
bouhon1,Meliphagidae
boupar2,Psittacidae
bouthi1,Locustellidae
bouthr1,Turdidae
bouwre1,Troglodytidae
bowbab1,Pellorneidae
bowfin1,Thraupidae
bowsht1,Pachycephalidae
boycus1,Campephagidae
brabus1,Malaconotidae
bracor,Phalacrocoracidae
braeme2,Trochilidae
brafri1,Meliphagidae
brahor1,Bucerotidae
brakit1,Accipitridae
bramar1,Hirundinidae
brambl,Fringillidae
bramer1,Anatidae
brant,Anatidae
brarub1,Trochilidae
brasta1,Sturnidae
braswi1,Apodidae
bratan1,Thraupidae
bratap1,Rhinocryptidae
bratea1,Anatidae
bratin1,Tinamidae
brbant1,Grallariidae
brbant2,Thamnophilidae
brbbar1,Lybiidae
